X,Y,OBJECTID,SIGN_RGN,SIGN_CNTY,SIGN_RTE,SIGN_TRVL_DRCTN,SIGN_PSTN,SIGN_LTTD,SIGN_LNGTD,MILE_MRKR_DSPL,MILE_MRKR_LABL,LAST_REFRESH_DATE
645765.0461,251197.2007,2142523,Southeast,Walworth,IH 43,Northbound,Right,42.72298307,-88.46392628,32,IH 43 NB MP 32.0 [WALWORTH],2025/08/09 05:00:00+00
688457.5574,226745.2818,2142524,Southeast,Kenosha,IH 41,Northbound,Right,42.49474026,-87.95000407,0,IH 41 NB MP 0.0 [KENOSHA],2025/08/09 05:00:00+00
649568.1026,238452.8825,2142525,Southeast,Walworth,USH 12,Eastbound,Right,42.60762408,-88.4204013,329,USH 12 EB MP 329.0 [WALWORTH],2025/08/09 05:00:00+00
688016.2198,235494.804199999,2142526,Southeast,Kenosha,IH 41,Northbound,Median,42.57358253,-87.95280008,343.799988,IH 41 NB MP 343.8 [KENOSHA],2025/08/09 05:00:00+00
688218.3136,230229.309599999,2142527,Southeast,Kenosha,IH 41,Northbound,Median,42.52614889,-87.95188976,347,IH 41 NB MP 347.0 [KENOSHA],2025/08/09 05:00:00+00
688293.4608,228316.7513,2142528,Southeast,Kenosha,IH 41,Northbound,Median,42.50891936,-87.95153792,348.200012,IH 41 NB MP 348.2 [KENOSHA],2025/08/09 05:00:00+00
688258.0798,229273.536599999,2142529,Southeast,Kenosha,IH 41,Northbound,Median,42.51753821,-87.95168701,347.600006,IH 41 NB MP 347.6 [KENOSHA],2025/08/09 05:00:00+00
688292.7037,228309.7256,2142530,Southeast,Kenosha,IH 41,Southbound,Median,42.50885629,-87.95154919,348.200012,IH 41 SB MP 348.2 [KENOSHA],2025/08/09 05:00:00+00
688074.6514,233802.131999999,2142531,Southeast,Kenosha,IH 41,Northbound,Median,42.55833573,-87.952587,344.799988,IH 41 NB MP 344.8 [KENOSHA],2025/08/09 05:00:00+00
688130.5176,232135.8333,2142532,Southeast,Kenosha,IH 41,Southbound,Median,42.54332682,-87.95239734,345.799988,IH 41 SB MP 345.8 [KENOSHA],2025/08/09 05:00:00+00
688084.3499,233517.275800001,2142533,Southeast,Kenosha,IH 41,Northbound,Median,42.55576991,-87.95255278,345,IH 41 NB MP 345.0 [KENOSHA],2025/08/09 05:00:00+00
688039.0627,234845.443,2142534,Southeast,Kenosha,IH 41,Northbound,Median,42.5677333,-87.95271315,344.200012,IH 41 NB MP 344.2 [KENOSHA],2025/08/09 05:00:00+00
688181.5399,230919.127599999,2142535,Southeast,Kenosha,IH 41,Southbound,Median,42.5323653,-87.95213434,346.600006,IH 41 SB MP 346.6 [KENOSHA],2025/08/09 05:00:00+00
688244.5753,229633.8279,2142536,Southeast,Kenosha,IH 41,Northbound,Median,42.5207838,-87.95174536,347.399994,IH 41 NB MP 347.4 [KENOSHA],2025/08/09 05:00:00+00
688269.5044,228959.3553,2142537,Southeast,Kenosha,IH 41,Northbound,Median,42.51470806,-87.95164041,347.799988,IH 41 NB MP 347.8 [KENOSHA],2025/08/09 05:00:00+00
688304.34,228004.8511,2142538,Southeast,Kenosha,IH 41,Southbound,Median,42.50610986,-87.95149728,348.399994,IH 41 SB MP 348.4 [KENOSHA],2025/08/09 05:00:00+00
688123.6949,232483.5297,2142539,Southeast,Kenosha,IH 41,Northbound,Median,42.54645759,-87.95237807,345.600006,IH 41 NB MP 345.6 [KENOSHA],2025/08/09 05:00:00+00
649598.2884,238475.4406,2142540,Southeast,Walworth,USH 12,Westbound,Right,42.60782208,-88.4200283,329,USH 12 WB MP 329.0 [WALWORTH],2025/08/09 05:00:00+00
648260.8034,239286.7104,2142541,Southeast,Walworth,USH 12,Westbound,Right,42.61534908,-88.4361453,328,USH 12 WB MP 328.0 [WALWORTH],2025/08/09 05:00:00+00
688062.0798,234158.6864,2142542,Southeast,Kenosha,IH 41,Northbound,Median,42.56154747,-87.95263509,344.600006,IH 41 NB MP 344.6 [KENOSHA],2025/08/09 05:00:00+00
688023.6865,235197.764599999,2142543,Southeast,Kenosha,IH 41,Northbound,Median,42.57090754,-87.95279663,344,IH 41 NB MP 344.0 [KENOSHA],2025/08/09 05:00:00+00
688288.1089,228637.9804,2142544,Southeast,Kenosha,IH 41,Northbound,Median,42.51181161,-87.95150858,348,IH 41 NB MP 348.0 [KENOSHA],2025/08/09 05:00:00+00
688094.9177,233246.1395,2142545,Southeast,Kenosha,IH 41,Northbound,Median,42.55332737,-87.95250393,345.200012,IH 41 NB MP 345.2 [KENOSHA],2025/08/09 05:00:00+00
688230.5854,229937.119200001,2142546,Southeast,Kenosha,IH 41,Southbound,Median,42.52351649,-87.95182638,347.200012,IH 41 SB MP 347.2 [KENOSHA],2025/08/09 05:00:00+00
688267.8369,228930.6467,2142547,Southeast,Kenosha,IH 41,Southbound,Median,42.51445005,-87.95166914,347.799988,IH 41 SB MP 347.8 [KENOSHA],2025/08/09 05:00:00+00
688280.7526,228620.960200001,2142548,Southeast,Kenosha,IH 41,Southbound,Median,42.51166003,-87.95160307,348,IH 41 SB MP 348.0 [KENOSHA],2025/08/09 05:00:00+00
644675.0788,426254.0485,2142549,Northeast,Outagamie,IH 41,Northbound,Median,44.29884985,-88.43708462,140.600006,IH 41 NB MP 140.6 [OUTAGAMIE],2025/08/09 05:00:00+00
640884.6015,414306.568399999,2142550,Northeast,Winnebago,IH 41,Southbound,Median,44.19196303,-88.48734359,131.800003,IH 41 SB MP 131.8 [WINNEBAGO],2025/08/09 05:00:00+00
642585.6584,419041.9266,2142551,Northeast,Winnebago,IH 41,Northbound,Median,44.23429718,-88.4649585,135,IH 41 NB MP 135.0 [WINNEBAGO],2025/08/09 05:00:00+00
642581.1226,419327.6566,2142552,Northeast,Winnebago,IH 41,Northbound,Median,44.23686948,-88.46494842,135.199997,IH 41 NB MP 135.2 [WINNEBAGO],2025/08/09 05:00:00+00
640812.9753,413022.807800001,2142553,Northeast,Winnebago,IH 41,Northbound,Median,44.18042095,-88.48853489,131,IH 41 NB MP 131.0 [WINNEBAGO],2025/08/09 05:00:00+00
643058.6726,426155.2619,2142554,Northeast,Outagamie,IH 41,Northbound,Median,44.2982362,-88.45736368,139.600006,IH 41 NB MP 139.6 [OUTAGAMIE],2025/08/09 05:00:00+00
643052.399,426168.767200001,2142555,Northeast,Outagamie,IH 41,Southbound,Median,44.29835881,-88.45743912,139.600006,IH 41 SB MP 139.6 [OUTAGAMIE],2025/08/09 05:00:00+00
640897.355,414622.261399999,2142556,Northeast,Winnebago,IH 41,Southbound,Median,44.19480218,-88.48711136,132,IH 41 SB MP 132.0 [WINNEBAGO],2025/08/09 05:00:00+00
640789.9141,412702.7152,2142557,Northeast,Winnebago,IH 41,Southbound,Median,44.17754391,-88.4888969,130.800003,IH 41 SB MP 130.8 [WINNEBAGO],2025/08/09 05:00:00+00
640800.3757,413022.789899999,2142558,Northeast,Winnebago,IH 41,Southbound,Median,44.18042288,-88.48869247,131,IH 41 SB MP 131.0 [WINNEBAGO],2025/08/09 05:00:00+00
642432.0362,421569.844699999,2142559,Northeast,Outagamie,IH 41,Northbound,Median,44.25707399,-88.46629035,136.600006,IH 41 NB MP 136.6 [OUTAGAMIE],2025/08/09 05:00:00+00
642436.2996,420603.1138,2142560,Northeast,Outagamie,IH 41,Southbound,Median,44.24837282,-88.46646312,136,IH 41 SB MP 136.0 [OUTAGAMIE],2025/08/09 05:00:00+00
642443.247,420282.522600001,2142561,Northeast,Outagamie,IH 41,Southbound,Median,44.24548636,-88.46645112,135.800003,IH 41 SB MP 135.8 [OUTAGAMIE],2025/08/09 05:00:00+00
642573.1228,419041.959100001,2142562,Northeast,Winnebago,IH 41,Southbound,Median,44.23429958,-88.46511541,135,IH 41 SB MP 135.0 [WINNEBAGO],2025/08/09 05:00:00+00
640973.3826,415268.253,2142563,Northeast,Winnebago,IH 41,Southbound,Median,44.20060353,-88.48601139,132.399994,IH 41 SB MP 132.4 [WINNEBAGO],2025/08/09 05:00:00+00
647022.707,343593.8114,2142564,Southwest,Dodge,IH 41,Southbound,Right,43.55448593,-88.42739421,83,IH 41 SB MP 83.0 [DODGE],2025/08/09 05:00:00+00
642022.4317,417212.811699999,2142565,Northeast,Winnebago,IH 41,Northbound,Median,44.21792978,-88.47243473,133.800003,IH 41 NB MP 133.8 [WINNEBAGO],2025/08/09 05:00:00+00
642005.6041,417218.8442,2142566,Northeast,Winnebago,IH 41,Southbound,Median,44.21798689,-88.47264391,133.800003,IH 41 SB MP 133.8 [WINNEBAGO],2025/08/09 05:00:00+00
640819.6495,413332.6482,2142567,Northeast,Winnebago,IH 41,Southbound,Median,44.18320844,-88.48838015,131.199997,IH 41 SB MP 131.2 [WINNEBAGO],2025/08/09 05:00:00+00
640929.6807,414947.342900001,2142568,Northeast,Winnebago,IH 41,Northbound,Median,44.19772257,-88.48663208,132.199997,IH 41 NB MP 132.2 [WINNEBAGO],2025/08/09 05:00:00+00
640872.3161,412394.4234,2142569,Northeast,Winnebago,IH 41,Southbound,Median,44.17475562,-88.48793731,130.600006,IH 41 SB MP 130.6 [WINNEBAGO],2025/08/09 05:00:00+00
640916.5411,414947.741900001,2142570,Northeast,Winnebago,IH 41,Southbound,Median,44.19772834,-88.48679637,132.199997,IH 41 SB MP 132.2 [WINNEBAGO],2025/08/09 05:00:00+00
644006.6203,426255.9407,2142571,Northeast,Outagamie,IH 41,Northbound,Median,44.29898121,-88.44546084,140.199997,IH 41 NB MP 140.2 [OUTAGAMIE],2025/08/09 05:00:00+00
642266.8921,417826.615700001,2142572,Northeast,Winnebago,IH 41,Southbound,Median,44.22341303,-88.46923232,134.199997,IH 41 SB MP 134.2 [WINNEBAGO],2025/08/09 05:00:00+00
642277.0465,417822.782,2142573,Northeast,Winnebago,IH 41,Northbound,Median,44.22337682,-88.46910612,134.199997,IH 41 NB MP 134.2 [WINNEBAGO],2025/08/09 05:00:00+00
642558.2427,425748.816299999,2142574,Northeast,Outagamie,IH 41,Southbound,Median,44.29466281,-88.46373012,139.199997,IH 41 SB MP 139.2 [OUTAGAMIE],2025/08/09 05:00:00+00
640831.7125,413332.656400001,2142575,Northeast,Winnebago,IH 41,Northbound,Median,44.18320652,-88.48822928,131.199997,IH 41 NB MP 131.2 [WINNEBAGO],2025/08/09 05:00:00+00
644006.8431,426272.456599999,2142576,Northeast,Outagamie,IH 41,Southbound,Median,44.29912981,-88.44545412,140.199997,IH 41 SB MP 140.2 [OUTAGAMIE],2025/08/09 05:00:00+00
557513.0224,411344.2217,2142577,North Central,Waushara,IH 39,Northbound,Right,44.17434426,-89.53072937,134,IH 39 NB MP 134.0 [WAUSHARA],2025/08/09 05:00:00+00
640896.9326,414306.4748,2142578,Northeast,Winnebago,IH 41,Northbound,Median,44.19196015,-88.48718936,131.800003,IH 41 NB MP 131.8 [WINNEBAGO],2025/08/09 05:00:00+00
642418.3927,425460.414799999,2142579,Northeast,Outagamie,IH 41,Southbound,Median,44.29209081,-88.46555012,139,IH 41 SB MP 139.0 [OUTAGAMIE],2025/08/09 05:00:00+00
640885.9097,412395.848999999,2142580,Northeast,Winnebago,IH 41,Northbound,Median,44.1747662,-88.48776699,130.600006,IH 41 NB MP 130.6 [WINNEBAGO],2025/08/09 05:00:00+00
652061.1101,335805.997199999,2142581,Southeast,Washington,IH 41,Southbound,Right,43.48351602,-88.36693279,77,IH 41 SB MP 77.0 [WASHINGTON],2025/08/09 05:00:00+00
642401.225,423520.096999999,2142582,Northeast,Outagamie,IH 41,Northbound,Median,44.27463117,-88.46621975,137.800003,IH 41 NB MP 137.8 [OUTAGAMIE],2025/08/09 05:00:00+00
642395.8623,423844.3365,2142583,Northeast,Outagamie,IH 41,Northbound,Median,44.27755018,-88.466211,138,IH 41 NB MP 138.0 [OUTAGAMIE],2025/08/09 05:00:00+00
652079.6532,335172.3983,2142584,Southeast,Washington,IH 41,Southbound,Median,43.47780994,-88.36685723,76.5999985,IH 41 SB MP 76.6 [WASHINGTON],2025/08/09 05:00:00+00
652089.257,334851.9441,2142585,Southeast,Washington,IH 41,Southbound,Median,43.47492394,-88.36681623,76.4000015,IH 41 SB MP 76.4 [WASHINGTON],2025/08/09 05:00:00+00
642388.489,423519.858899999,2142586,Northeast,Outagamie,IH 41,Southbound,Median,44.27463117,-88.46637934,137.800003,IH 41 SB MP 137.8 [OUTAGAMIE],2025/08/09 05:00:00+00
642367.0377,424821.1774,2142587,Northeast,Outagamie,IH 41,Southbound,Median,44.28634643,-88.46634334,138.600006,IH 41 SB MP 138.6 [OUTAGAMIE],2025/08/09 05:00:00+00
642447.6718,420603.727399999,2142588,Northeast,Outagamie,IH 41,Northbound,Median,44.24837643,-88.46632059,136,IH 41 NB MP 136.0 [OUTAGAMIE],2025/08/09 05:00:00+00
643685.1822,426257.063200001,2142589,Northeast,Outagamie,IH 41,Northbound,Median,44.29904607,-88.44948863,140,IH 41 NB MP 140.0 [OUTAGAMIE],2025/08/09 05:00:00+00
642383.6966,423845.122500001,2142590,Northeast,Outagamie,IH 41,Southbound,Median,44.2775593,-88.46636322,138,IH 41 SB MP 138.0 [OUTAGAMIE],2025/08/09 05:00:00+00
643367.4048,426245.0329,2142591,Northeast,Outagamie,IH 41,Northbound,Median,44.29899179,-88.45347367,139.800003,IH 41 NB MP 139.8 [OUTAGAMIE],2025/08/09 05:00:00+00
557952.7123,412890.3979,2142592,North Central,Waushara,IH 39,Northbound,Right,44.18824162,-89.52511751,135,IH 39 NB MP 135.0 [WAUSHARA],2025/08/09 05:00:00+00
641408.4265,416102.723200001,2142593,Northeast,Winnebago,IH 41,Southbound,Median,44.2080415,-88.48037559,133,IH 41 SB MP 133.0 [WINNEBAGO],2025/08/09 05:00:00+00
642442.837,420912.124399999,2142594,Northeast,Outagamie,IH 41,Northbound,Median,44.25115278,-88.46630898,136.199997,IH 41 NB MP 136.2 [OUTAGAMIE],2025/08/09 05:00:00+00
703766.3559,399252.219799999,2142595,Northeast,Manitowoc,IH 43,Southbound,Right,44.04340981,-87.70625737,147,IH 43 SB MP 147.0 [MANITOWOC],2025/08/09 05:00:00+00
682982.844,445996.0,2142596,Northeast,Brown,IH 43,Southbound,Right,44.46889375,-87.95094125,182,IH 43 SB MP 182.0 [BROWN],2025/08/09 05:00:00+00
680981.6955,451859.171700001,2142597,Northeast,Brown,IH 43,Northbound,Right,44.52209374,-87.97425824,187,IH 43 NB MP 187.0 [BROWN],2025/08/09 05:00:00+00
688782.5011,286851.241,2142598,Southeast,Milwaukee,IH 94,Eastbound,Median,43.03559989,-87.9280964,310.700012,IH 94 EB MP 310.7 [MILWAUKEE],2025/08/09 05:00:00+00
688196.7351,286842.1338,2142599,Southeast,Milwaukee,IH 94,Westbound,Median,43.03564786,-87.93528519,310.299988,IH 94 WB MP 310.3 [MILWAUKEE],2025/08/09 05:00:00+00
689506.4388,286868.404100001,2142600,Southeast,Milwaukee,IH 794,Eastbound,Median,43.03559315,-87.91921014,0.400000006,IH 794 EB MP 0.4 [MILWAUKEE],2025/08/09 05:00:00+00
688907.8329,287846.728499999,2142601,Southeast,Milwaukee,IH 43,Southbound,Median,43.04453055,-87.92625706,72.8000031,IH 43 SB MP 72.8 [MILWAUKEE],2025/08/09 05:00:00+00
688888.738,288141.497500001,2142602,Southeast,Milwaukee,IH 43,Northbound,Median,43.04718745,-87.92640196,73,IH 43 NB MP 73.0 [MILWAUKEE],2025/08/09 05:00:00+00
688894.9934,288020.139,2142603,Southeast,Milwaukee,IH 43,Northbound,Median,43.04609394,-87.92636201,72.9000015,IH 43 NB MP 72.9 [MILWAUKEE],2025/08/09 05:00:00+00
689340.7061,286873.8506,2142604,Southeast,Milwaukee,IH 794,Westbound,Median,43.03567913,-87.92124164,0.300000012,IH 794 WB MP 0.3 [MILWAUKEE],2025/08/09 05:00:00+00
689245.1467,286449.1346,2142605,Southeast,Milwaukee,IH 43,Northbound,Median,43.03187836,-87.92254292,311,IH 43 NB MP 311.0 [MILWAUKEE],2025/08/09 05:00:00+00
678171.9928,299240.6206,2142606,Southeast,Milwaukee,IH 41,Northbound,Median,43.14938474,-88.05474375,48,IH 41 NB MP 48.0 [MILWAUKEE],2025/08/09 05:00:00+00
681180.9596,285828.806500001,2142607,Southeast,Milwaukee,IH 94,Eastbound,Median,43.02804929,-88.02164972,305.799988,IH 94 EB MP 305.8 [MILWAUKEE],2025/08/09 05:00:00+00
690983.5522,286730.543400001,2142608,Southeast,Milwaukee,IH 794,Eastbound,Left,43.03402152,-87.90113187,1.39999998,IH 794 EB MP 1.4 [MILWAUKEE],2025/08/09 05:00:00+00
691120.8746,286130.4902,2142609,Southeast,Milwaukee,IH 794,Eastbound,Median,43.02859073,-87.89963153,1.79999995,IH 794 EB MP 1.8 [MILWAUKEE],2025/08/09 05:00:00+00
691066.2354,286412.795399999,2142610,Southeast,Milwaukee,IH 794,Westbound,Median,43.03114349,-87.90021511,1.60000002,IH 794 WB MP 1.6 [MILWAUKEE],2025/08/09 05:00:00+00
688933.286,286833.1632,2142611,Southeast,Milwaukee,IH 94,Eastbound,Median,43.03540369,-87.92625209,310.799988,IH 94 EB MP 310.8 [MILWAUKEE],2025/08/09 05:00:00+00
689706.0129,297679.971899999,2142612,Southeast,Milwaukee,IH 43,Southbound,Median,43.13284173,-87.91346109,79.1999969,IH 43 SB MP 79.2 [MILWAUKEE],2025/08/09 05:00:00+00
689678.5853,298009.9037,2142613,Southeast,Milwaukee,IH 43,Southbound,Median,43.1358169,-87.91369713,79.4000015,IH 43 SB MP 79.4 [MILWAUKEE],2025/08/09 05:00:00+00
689657.6748,296843.954700001,2142614,Southeast,Milwaukee,IH 43,Southbound,Median,43.12532932,-87.91431077,78.8000031,IH 43 SB MP 78.8 [MILWAUKEE],2025/08/09 05:00:00+00
659156.0892,320930.2191,2142615,Southeast,Washington,IH 41,Southbound,Median,43.34834195,-88.28302227,66.5999985,IH 41 SB MP 66.6 [WASHINGTON],2025/08/09 05:00:00+00
689300.5528,289690.5624,2142616,Southeast,Milwaukee,IH 43,Southbound,Median,43.06103589,-87.92087792,74,IH 43 SB MP 74.0 [MILWAUKEE],2025/08/09 05:00:00+00
691143.0584,286134.229699999,2142617,Southeast,Milwaukee,IH 794,Westbound,Median,43.02861939,-87.89935827,1.79999995,IH 794 WB MP 1.8 [MILWAUKEE],2025/08/09 05:00:00+00
691060.7225,286751.388800001,2142618,Southeast,Milwaukee,IH 794,Westbound,Median,43.03419173,-87.90017881,1.39999998,IH 794 WB MP 1.4 [MILWAUKEE],2025/08/09 05:00:00+00
689614.8123,285186.008400001,2142619,Southeast,Milwaukee,IH 43,Northbound,Median,43.02042893,-87.91839254,311.899994,IH 43 NB MP 311.9 [MILWAUKEE],2025/08/09 05:00:00+00
689598.4893,298635.7652,2142620,Southeast,Milwaukee,IH 43,Northbound,Median,43.14146691,-87.91448983,79.8000031,IH 43 NB MP 79.8 [MILWAUKEE],2025/08/09 05:00:00+00
689712.324,297040.7037,2142621,Southeast,Milwaukee,IH 43,Southbound,Median,43.1270876,-87.91357918,79,IH 43 SB MP 79.0 [MILWAUKEE],2025/08/09 05:00:00+00
678007.9559,293792.7095,2142622,Southeast,Milwaukee,IH 41,Southbound,Median,43.1003894,-88.05831186,45,IH 41 SB MP 45.0 [MILWAUKEE],2025/08/09 05:00:00+00
689391.6093,285561.6116,2142623,Southeast,Milwaukee,IH 43,Northbound,Median,43.0238588,-87.92101595,311.600006,IH 43 NB MP 311.6 [MILWAUKEE],2025/08/09 05:00:00+00
688635.9812,286845.9714,2142624,Southeast,Milwaukee,IH 94,Eastbound,Median,43.03558501,-87.92989546,310.600006,IH 94 EB MP 310.6 [MILWAUKEE],2025/08/09 05:00:00+00
688997.1823,286846.410800001,2142625,Southeast,Milwaukee,IH 794,Eastbound,Left,43.03550869,-87.92546422,0.100000001,IH 794 EB MP 0.1 [MILWAUKEE],2025/08/09 05:00:00+00
689137.2748,292748.5035,2142626,Southeast,Milwaukee,IH 43,Southbound,Right,43.08859083,-87.92195179,76,IH 43 SB MP 76.0 [MILWAUKEE],2025/08/09 05:00:00+00
689130.2317,286839.926000001,2142627,Southeast,Milwaukee,IH 94,Westbound,Left,43.03542073,-87.92383398,310.899994,IH 94 WB MP 310.9 [MILWAUKEE],2025/08/09 05:00:00+00
689727.9003,297038.4881,2142628,Southeast,Milwaukee,IH 43,Northbound,Median,43.12706418,-87.91338849,79,IH 43 NB MP 79.0 [MILWAUKEE],2025/08/09 05:00:00+00
685867.6378,286432.313899999,2142629,Southeast,Milwaukee,IH 94,Eastbound,Median,43.03247187,-87.96398043,308.799988,IH 94 EB MP 308.8 [MILWAUKEE],2025/08/09 05:00:00+00
685870.8498,286444.374299999,2142630,Southeast,Milwaukee,IH 94,Westbound,Median,43.03257971,-87.96393744,308.799988,IH 94 WB MP 308.8 [MILWAUKEE],2025/08/09 05:00:00+00
678048.9085,295062.4136,2142631,Southeast,Milwaukee,IH 41,Southbound,Median,43.11180787,-88.05744747,45.7999992,IH 41 SB MP 45.8 [MILWAUKEE],2025/08/09 05:00:00+00
687267.8289,286707.5525,2142632,Southeast,Milwaukee,IH 94,Eastbound,Median,43.03464183,-87.94672128,309.700012,IH 94 EB MP 309.7 [MILWAUKEE],2025/08/09 05:00:00+00
658995.0845,321205.1149,2142633,Southeast,Washington,IH 41,Northbound,Median,43.35084595,-88.28493827,66.8000031,IH 41 NB MP 66.8 [WASHINGTON],2025/08/09 05:00:00+00
690435.7426,286890.124700001,2142634,Southeast,Milwaukee,IH 794,Eastbound,Right,43.03558069,-87.90780318,1,IH 794 EB MP 1.0 [MILWAUKEE],2025/08/09 05:00:00+00
688828.8682,286867.4937,2142635,Southeast,Milwaukee,IH 794,Westbound,Median,43.03573585,-87.92752266,0,IH 794 WB MP 0.0 [MILWAUKEE],2025/08/09 05:00:00+00
689007.4904,287411.8171,2142636,Southeast,Milwaukee,IH 43,Southbound,Median,43.04059456,-87.92516626,72.5,IH 43 SB MP 72.5 [MILWAUKEE],2025/08/09 05:00:00+00
688990.2436,287688.033299999,2142637,Southeast,Milwaukee,IH 43,Northbound,Median,43.0430841,-87.92529406,72.6999969,IH 43 NB MP 72.7 [MILWAUKEE],2025/08/09 05:00:00+00
689020.5054,287176.2426,2142638,Southeast,Milwaukee,IH 43,Southbound,Median,43.0384717,-87.92507805,72.4000015,IH 43 SB MP 72.4 [MILWAUKEE],2025/08/09 05:00:00+00
688896.5809,288337.639599999,2142639,Southeast,Milwaukee,IH 43,Southbound,Median,43.04895081,-87.92624624,73.0999985,IH 43 SB MP 73.1 [MILWAUKEE],2025/08/09 05:00:00+00
689297.6291,285890.8598,2142640,Southeast,Milwaukee,IH 43,Northbound,Median,43.02684269,-87.92206867,311.399994,IH 43 NB MP 311.4 [MILWAUKEE],2025/08/09 05:00:00+00
682890.5811,294745.4838,2142641,Southeast,Milwaukee,STH 145,Northbound,Right,43.10793021,-87.99806733,7,STH 145 NB MP 7.0 [MILWAUKEE],2025/08/09 05:00:00+00
687297.591,286746.7458,2142642,Southeast,Milwaukee,IH 94,Westbound,Median,43.03498799,-87.9463444,309.700012,IH 94 WB MP 309.7 [MILWAUKEE],2025/08/09 05:00:00+00
687437.5817,286805.7675,2142643,Southeast,Milwaukee,IH 94,Eastbound,Median,43.03548829,-87.9446093,309.799988,IH 94 EB MP 309.8 [MILWAUKEE],2025/08/09 05:00:00+00
687591.4383,286833.727600001,2142644,Southeast,Milwaukee,IH 94,Eastbound,Median,43.03570599,-87.9427134,309.899994,IH 94 EB MP 309.9 [MILWAUKEE],2025/08/09 05:00:00+00
666141.0373,314154.0966,2142645,Southeast,Washington,IH 41,Southbound,Median,43.28602996,-88.1986823,60.5999985,IH 41 SB MP 60.6 [WASHINGTON],2025/08/09 05:00:00+00
689356.9608,296152.133099999,2142646,Southeast,Milwaukee,IH 43,Northbound,Median,43.11917097,-87.9182164,78.1999969,IH 43 NB MP 78.2 [MILWAUKEE],2025/08/09 05:00:00+00
678053.5015,294767.7511,2142647,Southeast,Milwaukee,IH 41,Northbound,Median,43.10915503,-88.05747495,45.5999985,IH 41 NB MP 45.6 [MILWAUKEE],2025/08/09 05:00:00+00
685098.775,287399.7543,2142648,Southeast,Milwaukee,STH 175,Southbound,Right,43.04134572,-87.97312576,39,STH 175 SB MP 39.0 [MILWAUKEE],2025/08/09 05:00:00+00
689238.2388,289534.5887,2142649,Southeast,Milwaukee,IH 43,Southbound,Median,43.05964617,-87.92169012,73.9000015,IH 43 SB MP 73.9 [MILWAUKEE],2025/08/09 05:00:00+00
688982.724,289138.006200001,2142650,Southeast,Milwaukee,IH 43,Southbound,Median,43.05613422,-87.92494632,73.5999985,IH 43 SB MP 73.6 [MILWAUKEE],2025/08/09 05:00:00+00
678008.6933,293419.2141,2142651,Southeast,Milwaukee,IH 41,Southbound,Median,43.09702788,-88.05840906,44.7999992,IH 41 SB MP 44.8 [MILWAUKEE],2025/08/09 05:00:00+00
689841.1108,284039.019099999,2142652,Southeast,Milwaukee,IH 43,Northbound,Median,43.01005653,-87.91596629,312.600006,IH 43 NB MP 312.6 [MILWAUKEE],2025/08/09 05:00:00+00
